,FCD,PCD,Fi,Pi,d,VDPp,VDPn,VDEp,VDEn,time
520,143.54590865891493,1219.244497130745,-2346.95999999996,-19934.51496959966,23980.477312,0.0,-18715.270472468914,223209.61143103504,-96668.43072538865,52.0
521,142.99533806623452,1202.4224018269256,-2123.439999999963,-17855.62983705569,23980.477312,0.0,-16653.207435228764,223209.61143103504,-98436.85462077356,52.1
522,142.44951720094988,1185.7333709963252,-2123.440000000034,-17675.269939712285,23980.477312,0.0,-16489.53656871596,223209.61143103504,-100093.99182097083,52.2
523,141.90844606306104,1169.1761943476079,-2123.440000000052,-17494.910042368425,23980.477312,0.0,-16325.733848020816,223209.61143103504,-101734.75534180757,52.3
524,141.372124652568,1152.7496615894363,-2123.439999999963,-17314.550145023702,23980.477312,0.0,-16161.800483434266,223209.61143103504,-103359.13205838035,52.4
525,140.8405529694707,1136.4525624304729,-2123.439999999963,-17134.190247679704,23980.477312,0.0,-15997.73768524923,223209.61143103504,-104967.10896681454,52.5
526,140.31373101376923,1120.2836865793818,-2123.439999999981,-16953.830350335847,23980.477312,0.0,-15833.546663756466,223209.61143103504,-106558.67318426484,52.6
527,139.7916587854635,1104.2418237448253,-2123.440000000034,-16773.47045299227,23980.477312,0.0,-15669.228629247445,223209.61143103504,-108133.81194891506,52.7
528,139.27433628455358,1088.3257636354667,-2123.440000000052,-16593.110555648407,23980.477312,0.0,-15504.78479201294,223209.61143103504,-109692.51261997799,52.8
529,138.76176351103945,1072.534295959969,-2123.439999999981,-16412.750658303852,23980.477312,0.0,-15340.216362343883,223209.61143103504,-111234.76267769585,52.9
530,138.25394046492107,1056.8662104269952,-1788.1599999999764,-13669.381693439818,23980.477312,0.0,-12612.515483012823,223209.61143103504,-112632.3992699637,53.0
531,137.90921927629805,1046.2164074281384,-1452.8799999999896,-11021.93821414392,23980.477312,0.0,-9975.721806715781,223209.61143103504,-113761.81113445015,53.1
532,137.56672164426752,1035.6234107864905,-1452.8800000000074,-10937.503802368055,23980.477312,0.0,-9901.880391581564,223209.61143103504,-114755.69124436504,53.2
533,137.22644756882949,1025.0868328347428,-1452.880000000043,-10853.069390592322,23980.477312,0.0,-9827.98255775758,223209.61143103504,-115742.18439183194,53.3
534,136.8883970499839,1014.6062859055871,-1452.879999999972,-10768.634978815791,23980.477312,0.0,-9754.028692910204,223209.61143103504,-116721.28495436534,53.4
535,136.55257008773083,1004.1813823317157,-1452.8799999999896,-10684.200567039923,23980.477312,0.0,-9680.019184708208,223209.61143103504,-117692.98734824627,53.5
536,136.2189666820702,993.8117344458194,-1452.8799999999896,-10599.766155263924,23980.477312,0.0,-9605.954420818105,223209.61143103504,-118657.2860285226,53.6
537,135.8875868330021,983.4969545805909,-1452.8800000000253,-10515.331743488185,23980.477312,0.0,-9531.834788907594,223209.61143103504,-119614.1754890089,53.7
538,135.5584305405265,973.2366550687218,-1452.8800000000253,-10430.897331712184,23980.477312,0.0,-9457.660676643462,223209.61143103504,-120563.6502622864,53.8
539,135.23149780464334,963.0304482429029,-1452.879999999972,-10346.4629199358,23980.477312,0.0,-9383.432471692897,223209.61143103504,-121505.70491970323,53.9
540,134.9067886253527,952.8779464358273,-726.439999999986,-5131.014254079901,23980.477312,0.0,-4178.136307644073,223209.61143103504,-122183.78335867009,54.0
541,134.9067886253527,952.8779464358273,0.0,0.0,23980.477312,952.8779464358273,0.0,223257.25532835684,-122392.69017405229,54.1
542,134.9067886253527,952.8779464358273,1.7763568394002505e-11,1.254682047147071e-10,23980.477312,952.8779464359528,0.0,223352.54312300042,-122392.69017405229,54.2
543,134.9067886253527,952.8779464358273,-1.7763568394002505e-11,-1.254682047147071e-10,23980.477312,952.8779464357018,0.0,223447.830917644,-122392.69017405229,54.3
544,134.9067886253527,952.8779464358273,0.0,0.0,23980.477312,952.8779464358273,0.0,223543.11871228757,-122392.69017405229,54.4
545,134.9067886253527,952.8779464358273,0.0,0.0,23980.477312,952.8779464358273,0.0,223638.40650693115,-122392.69017405229,54.5
546,134.9067886253527,952.8779464358273,0.0,0.0,23980.477312,952.8779464358273,0.0,223733.69430157472,-122392.69017405229,54.6
547,134.9067886253527,952.8779464358273,1.7763568394002505e-11,1.254682047147071e-10,23980.477312,952.8779464359528,0.0,223828.9820962183,-122392.69017405229,54.7
548,134.9067886253527,952.8779464358273,-1.7763568394002505e-11,-1.254682047147071e-10,23980.477312,952.8779464357018,0.0,223924.26989086188,-122392.69017405229,54.8
549,134.9067886253527,952.8779464358273,0.0,0.0,23980.477312,952.8779464358273,0.0,224019.55768550545,-122392.69017405229,54.9
550,134.9067886253527,952.8779464358273,1061.7199999999727,7499.174679039807,23980.477312,8452.052625475635,0.0,224489.80421410102,-122392.69017405229,55.0
551,135.38211353665778,967.7343083664856,2123.439999999963,15178.709255423735,23980.477312,16146.44356379022,0.0,225719.72902356434,-122392.69017405229,55.1
552,135.86218817535868,982.7057714989418,2123.4400000000696,15359.069152768503,23980.477312,16341.774924267445,0.0,227344.13994796725,-122392.69017405229,55.2
553,136.34701254145537,997.7935461245322,2123.440000000052,15539.42905011238,23980.477312,16537.222596236912,0.0,228988.08982399237,-122392.69017405229,55.3
554,136.83658663494782,1012.998842534594,2123.439999999963,15719.788947455729,23980.477312,16732.78778999032,0.0,230651.59034330375,-122392.69017405229,55.4
555,137.33091045583606,1028.322871020464,2123.4399999999455,15900.14884479959,23980.477312,16928.471715820055,0.0,232334.6533185943,-122392.69017405229,55.5
556,137.8299840041201,1043.766841873479,2123.439999999981,16080.508742143855,23980.477312,17124.275584017334,0.0,234037.29068358618,-122392.69017405229,55.6
557,138.33380727979988,1059.3319653849767,2123.440000000052,16260.868639488397,23980.477312,17320.200604873375,0.0,235759.51449303073,-122392.69017405229,55.7
558,138.84238028287547,1075.0194518462931,2123.440000000034,16441.228536832263,23980.477312,17516.247988678555,0.0,237501.33692270823,-122392.69017405229,55.8
559,139.35570301334684,1090.830511548766,2123.439999999963,16621.588434175712,23980.477312,17712.41894572448,0.0,239262.7702694284,-122392.69017405229,55.9
560,139.873775471214,1106.7663547837317,2235.1999999999707,17686.261401599768,23980.477312,18793.0277563835,0.0,241088.04260453384,-122392.69017405229,56.0
561,140.45190787064675,1124.526290220386,2346.9599999999778,18790.903321343823,23980.477312,19915.42961156421,0.0,243023.46547293125,-122392.69017405229,56.1
562,141.03584256864332,1142.44177468138,2346.960000000049,19011.232171008396,23980.477312,20153.673945689778,0.0,245026.92065079397,-122392.69017405229,56.2
563,141.62557956520374,1160.5144422982296,2346.960000000049,19231.561020672405,23980.477312,20392.075462970635,0.0,247054.20812122687,-122392.69017405229,56.3
564,142.22111886032795,1178.7459272024514,2346.9599999999423,19451.88987033552,23980.477312,20630.63579753797,0.0,249105.34368425232,-122392.69017405229,56.4
565,142.822460454016,1197.1378635255621,2346.9599999999423,19672.218719999517,23980.477312,20869.356583525077,0.0,251180.3433033055,-122392.69017405229,56.5
566,143.42960434626787,1215.691885399078,2346.9599999999778,19892.54756966381,23980.477312,21108.23945506289,0.0,253279.22310523494,-122392.69017405229,56.6
567,144.04255053708357,1234.4096269545157,2346.960000000067,20112.87641932857,23980.477312,21347.286046283087,0.0,255401.99938030227,-122392.69017405229,56.7
568,144.6612990264631,1253.2927223233912,2346.9600000000314,20333.20526899227,23980.477312,21586.497991315664,0.0,257548.68858218208,-122392.69017405229,56.8
569,145.28584981440642,1272.3428056372218,2346.9599999999778,20553.534118655803,23980.477312,21825.876924293025,0.0,259719.30732796254,-122392.69017405229,56.9
570,145.9162029009136,1291.5615110275235,2179.3199999999756,19290.015613439784,23980.477312,20581.57712446731,0.0,261839.68003040057,-122392.69017405229,57.0
571,146.46112370249094,1308.1701351844317,2011.6799999999557,17968.042515455603,23980.477312,19276.212650640035,0.0,263832.56951915595,-122392.69017405229,57.1
572,147.01030741729883,1324.904874609038,2011.6800000000267,18129.916772352237,23980.477312,19454.821646961274,0.0,265769.12123403605,-122392.69017405229,57.2
573,147.5637540453373,1341.766758375417,2011.6800000000624,18291.791029248565,23980.477312,19633.55778762398,0.0,267723.5402057652,-122392.69017405229,57.3
574,148.12146358660638,1358.756815557644,2011.6799999999912,18453.66528614392,23980.477312,19812.422101701566,0.0,269695.83920023154,-122392.69017405229,57.4
575,148.68343604110598,1375.8760752297917,2011.6799999999557,18615.53954303959,23980.477312,19991.415618269384,0.0,271686.0310862301,-122392.69017405229,57.5
576,149.24967140883615,1393.1255664659357,2011.6799999999735,18777.41379993575,23980.477312,20170.53936640169,0.0,273694.1288354637,-122392.69017405229,57.6
577,149.82016968979687,1410.5063183401505,2011.6800000000446,18939.28805683242,23980.477312,20349.794375172572,0.0,275720.1455225425,-122392.69017405229,57.7
578,150.39493088398817,1428.01935992651,2011.6800000000446,19101.162313728422,23980.477312,20529.181673654934,0.0,277764.0943249837,-122392.69017405229,57.8
579,150.97395499141004,1445.66572029909,2011.6799999999735,19263.036570623746,23980.477312,20708.702290922836,0.0,279825.9885232126,-122392.69017405229,57.9
580,151.55724201206246,1463.4464285319639,1899.919999999984,18345.749114879844,23980.477312,19809.195543411806,0.0,281851.8834149294,-122392.69017405229,58.0
581,152.07929810572483,1479.365120291987,1788.1599999999587,17394.4880496636,23980.477312,18873.853169955586,0.0,283786.0358505978,-122392.69017405229,58.1
582,152.60472242712493,1495.3914992949765,1788.1600000000296,17522.38869708829,23980.477312,19017.780196383264,0.0,285680.61751891475,-122392.69017405229,58.2
583,153.13351497626277,1511.5262882925463,1788.1600000000476,17650.28934451247,23980.477312,19161.815632805014,0.0,287589.597310374,-122392.69017405229,58.3
584,153.66567575313837,1527.7702100363097,1788.1599999999587,17778.18999193559,23980.477312,19305.9602019719,0.0,289512.9861021129,-122392.69017405229,58.4
585,154.20120475775167,1544.1239872778788,1788.1599999999587,17906.090639359583,23980.477312,19450.214626637462,0.0,291450.79484354344,-122392.69017405229,58.5
586,154.7401019901027,1560.588342768868,1788.1599999999942,18033.99128678394,23980.477312,19594.57962955281,0.0,293403.034556353,-122392.69017405229,58.6
587,155.28236745019146,1577.1639992608912,1788.1600000000476,18161.891934208485,23980.477312,19739.055933469375,0.0,295369.71633450413,-122392.69017405229,58.7
588,155.82800113801795,1593.851679505561,1788.160000000012,18289.792581632126,23980.477312,19883.644261137688,0.0,297350.85134423437,-122392.69017405229,58.8
589,156.37700305358217,1610.6521062544905,1788.1599999999764,18417.693229055756,23980.477312,20028.345335310245,0.0,299346.4508240568,-122392.69017405229,58.9
590,156.92937319688411,1627.5660022592938,1452.8799999999896,15068.295024639892,23980.477312,16695.861026899187,0.0,301182.6611421673,-122392.69017405229,59.0
591,157.27631496459588,1638.1951295133094,1117.5999999999676,11640.957363199665,23980.477312,13279.152492712974,0.0,302681.4118181479,-122392.69017405229,59.1
592,157.62457244626773,1648.8690394732807,1117.6000000000386,11690.918553600402,23980.477312,13339.787593073683,0.0,304012.3588224373,-122392.69017405229,59.2
593,157.9741456418996,1659.5879085922377,1117.6000000000386,11740.879744000404,23980.477312,13400.46765259264,0.0,305349.37158472056,-122392.69017405229,59.3
594,158.32503455149157,1670.3519133232114,1117.5999999999854,11790.840934399845,23980.477312,13461.192847723056,0.0,306692.4546097364,-122392.69017405229,59.4
595,158.67723917504355,1681.1612301192317,1117.5999999999854,11840.802124799846,23980.477312,13521.963354919077,0.0,308041.6124198685,-122392.69017405229,59.5
596,159.03075951255556,1692.0160354333293,1117.5999999999676,11890.763315199654,23980.477312,13582.779350632984,0.0,309396.8495551461,-122392.69017405229,59.6
597,159.38559556402768,1702.9165057185362,1117.6000000000386,11940.724505600412,23980.477312,13643.641011318949,0.0,310758.17057324375,-122392.69017405229,59.7
598,159.74174732945983,1713.8628174278813,1117.600000000003,11990.685696000035,23980.477312,13704.548513427917,0.0,312125.580049481,-122392.69017405229,59.8
599,160.099214808852,1724.8551470143955,1117.5999999999676,12040.64688639965,23980.477312,13765.502033414046,0.0,313499.08257682313,-122392.69017405229,59.9
600,160.45799800220425,1735.8936709311104,782.3199999999986,8463.425653759985,23980.477312,10199.319324691096,0.0,314697.3236447284,-122392.69017405229,60.0
601,160.60187967945396,1740.3220544357312,447.0399999999941,4844.237021183936,23980.477312,6584.559075619667,0.0,315536.51756474393,-122392.69017405229,60.1
